yassirlakhtiri@Yassirs-MacBook-Air orb_platform % python main.py --data data/nq_1m.csv --optimize --iterations 300 --seed 42
[78/300] robustness_score=1.3435 trades=529 params={'entry.or_minutes': 28, 'entry.buffer_points': 0.4754291963781543, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.8839812940478122, 'risk.fixed_stop_points': 30.6046310640093, 'risk.target_mode': 'atr', 'risk.r_multiple': 0.6678332703416194, 'risk.atr_mult_target': 3.4953156654245636, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.8182518222620883, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.1235385705547847}
[79/300] robustness_score=1.0865 trades=519 params={'entry.or_minutes': 22, 'entry.buffer_points': 0.2999048898542328, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.3839951990844193, 'risk.fixed_stop_points': 29.960215600087462, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.6702303721726626, 'risk.atr_mult_target': 3.163182036238448, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.0204921094696124, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 0.7072011318492668}
[80/300] robustness_score=0.3559 trades=523 params={'entry.or_minutes': 21, 'entry.buffer_points': 1.0636940283600305, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.3752849855529778, 'risk.fixed_stop_points': 26.687964283129805, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.4065140798421245, 'risk.atr_mult_target': 2.722300012994388, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.3141861935940298, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.7179898311061306}
[81/300] robustness_score=1.1490 trades=524 params={'entry.or_minutes': 26, 'entry.buffer_points': 4.147303949798315, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.2567469321640115, 'risk.fixed_stop_points': 19.269540664897306, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.3775585518424545, 'risk.atr_mult_target': 1.544216674637706, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.9795853137136514, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 0.6391708424966729}
[82/300] robustness_score=0.4104 trades=726 params={'entry.or_minutes': 28, 'entry.buffer_points': 3.1658600632775693, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.5495812344112578, 'risk.fixed_stop_points': 20.22687945307998, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.279093424260541, 'risk.atr_mult_target': 1.9731486762352795, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.360010621422012, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 0.8148197942143063}
[83/300] robustness_score=0.2702 trades=728 params={'entry.or_minutes': 24, 'entry.buffer_points': 0.2488124621647858, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.560036932782488, 'risk.fixed_stop_points': 28.21228022323046, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.1829171109119236, 'risk.atr_mult_target': 3.2648294310051122, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.7142074265770342, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.0664929401608987}
[84/300] robustness_score=1.1154 trades=491 params={'entry.or_minutes': 26, 'entry.buffer_points': 2.965671251961319, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.4881584902190723, 'risk.fixed_stop_points': 27.979748708333513, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.0110578108843296, 'risk.atr_mult_target': 3.835972261679932, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.2169930749134972, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.1562447118756822}
[85/300] robustness_score=7.0082 trades=609 params={'entry.or_minutes': 5, 'entry.buffer_points': 2.486926643066634, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.8314558696685594, 'risk.fixed_stop_points': 16.90332148229979, 'risk.target_mode': 'atr', 'risk.r_multiple': 0.6801887414803947, 'risk.atr_mult_target': 3.5852930860677654, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.8234635146147746, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.342324869004825}
[86/300] robustness_score=1.0013 trades=555 params={'entry.or_minutes': 15, 'entry.buffer_points': 2.8787958036841554, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 0.7879334316594956, 'risk.fixed_stop_points': 10.625696770742465, 'risk.target_mode': 'atr', 'risk.r_multiple': 0.9296829514451725, 'risk.atr_mult_target': 3.8428429279802425, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.2984310956860485, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 0.6762597625957694}
[87/300] robustness_score=1.2448 trades=588 params={'entry.or_minutes': 8, 'entry.buffer_points': 1.2165823741136683, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.676311040488529, 'risk.fixed_stop_points': 32.374144793938086, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.33267155623283, 'risk.atr_mult_target': 1.5043981241370599, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.936725784927178, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.311845463160101}
[88/300] robustness_score=1.7531 trades=541 params={'entry.or_minutes': 16, 'entry.buffer_points': 1.7554986747868022, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 0.866110545694236, 'risk.fixed_stop_points': 15.918154084719498, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.40053823886723, 'risk.atr_mult_target': 2.9665270315562173, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.4415505686954984, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.427906137026039}
[89/300] robustness_score=1.9828 trades=530 params={'entry.or_minutes': 23, 'entry.buffer_points': 3.799385748038742, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.59940704085466, 'risk.fixed_stop_points': 24.0676325057912, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.4908241978785703, 'risk.atr_mult_target': 2.774259270493063, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.9088042623477337, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.4234849728929082}
[90/300] robustness_score=1.0304 trades=615 params={'entry.or_minutes': 6, 'entry.buffer_points': 0.2844502541697619, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.985199546573084, 'risk.fixed_stop_points': 21.53447429747395, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.6243342591272656, 'risk.atr_mult_target': 3.429447753093913, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.685832115456514, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.5027346037456553}
[91/300] robustness_score=3.5287 trades=603 params={'entry.or_minutes': 6, 'entry.buffer_points': 2.2526155450754564, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.1193593089957106, 'risk.fixed_stop_points': 23.13274822927699, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.8101713829254362, 'risk.atr_mult_target': 2.8294162189680234, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.7474223785215925, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.2748331190462319}
[92/300] robustness_score=1.2723 trades=481 params={'entry.or_minutes': 29, 'entry.buffer_points': 1.6918357342070978, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.324226887794322, 'risk.fixed_stop_points': 26.73889637255207, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.2103674346952844, 'risk.atr_mult_target': 3.1712009650073854, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.700034443272668, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.3334929101142405}
[93/300] robustness_score=0.3680 trades=555 params={'entry.or_minutes': 14, 'entry.buffer_points': 4.838482538463723, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 2.2720850359276348, 'risk.fixed_stop_points': 12.54157036012006, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.108733158403299, 'risk.atr_mult_target': 1.985429662760752, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.104139679993667, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.7920496414669758}
[94/300] robustness_score=0.5435 trades=729 params={'entry.or_minutes': 18, 'entry.buffer_points': 2.542442432114038, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 2.8779232839903357, 'risk.fixed_stop_points': 20.251970353946444, 'risk.target_mode': 'atr', 'risk.r_multiple': 0.9800130841609657, 'risk.atr_mult_target': 3.9999298633090854, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.39259810116105154, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.5153794254492925}
[95/300] robustness_score=0.9520 trades=493 params={'entry.or_minutes': 22, 'entry.buffer_points': 4.1755991331727795, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 0.82762260357377, 'risk.fixed_stop_points': 21.30159612467574, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 0.9521149179217415, 'risk.atr_mult_target': 3.0785369225836803, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.1654195973665125, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.321717222993067}
[96/300] robustness_score=1.3682 trades=528 params={'entry.or_minutes': 26, 'entry.buffer_points': 3.5979283689532497, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.835027874245653, 'risk.fixed_stop_points': 19.284036896883688, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.7599358453436453, 'risk.atr_mult_target': 1.5820485286677095, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.8540159741291871, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 2.0562480744998517}
[97/300] robustness_score=1.2549 trades=729 params={'entry.or_minutes': 21, 'entry.buffer_points': 2.6372989423074134, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 0.6304495081525114, 'risk.fixed_stop_points': 24.41771966385475, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.886351863561078, 'risk.atr_mult_target': 1.307769195245228, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.6420756168711941, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.0455825991827132}
[98/300] robustness_score=0.4708 trades=548 params={'entry.or_minutes': 21, 'entry.buffer_points': 0.7367432799580215, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.7115744342950188, 'risk.fixed_stop_points': 37.91415781378825, 'risk.target_mode': 'atr', 'risk.r_multiple': 0.6331422179276862, 'risk.atr_mult_target': 2.5060213440797066, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.763399341653514, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.2498253468355351}
[99/300] robustness_score=1.0989 trades=729 params={'entry.or_minutes': 5, 'entry.buffer_points': 1.593424377248656, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 0.5957579777926093, 'risk.fixed_stop_points': 37.52188514838254, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.240179971439959, 'risk.atr_mult_target': 1.4163780754545585, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.8383217687786959, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.311714978206542}
[100/300] robustness_score=1.0305 trades=729 params={'entry.or_minutes': 5, 'entry.buffer_points': 1.2796196421852235, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.094100566602334, 'risk.fixed_stop_points': 13.655450354758525, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.5495638593836076, 'risk.atr_mult_target': 3.3816973259183145, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.37536858121327654, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.693478085637894}
[101/300] robustness_score=8.3326 trades=591 params={'entry.or_minutes': 5, 'entry.buffer_points': 3.159774710065712, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.5730972327583344, 'risk.fixed_stop_points': 28.44428748327852, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.926659290056072, 'risk.atr_mult_target': 1.5619417353951475, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.9281814692138535, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 0.6353586458176921}
[102/300] robustness_score=5.4459 trades=495 params={'entry.or_minutes': 21, 'entry.buffer_points': 2.720409799640167, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 0.6088360629169416, 'risk.fixed_stop_points': 21.60643964582073, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.134125652673032, 'risk.atr_mult_target': 1.0487266933268429, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.7137629917960695, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.043002748219718}
[103/300] robustness_score=3.2653 trades=726 params={'entry.or_minutes': 28, 'entry.buffer_points': 3.7833946322097853, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.346368145449252, 'risk.fixed_stop_points': 29.283868486081612, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.9520479644721234, 'risk.atr_mult_target': 2.435593514853772, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.2737972182171275, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.9320901151923893}
[104/300] robustness_score=1.1085 trades=729 params={'entry.or_minutes': 19, 'entry.buffer_points': 0.18491895099887856, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.2889895501243132, 'risk.fixed_stop_points': 19.302276488106756, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.9728067557403084, 'risk.atr_mult_target': 2.6290920929625576, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.34394492584429, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.0722217911030973}
[105/300] robustness_score=0.3088 trades=491 params={'entry.or_minutes': 29, 'entry.buffer_points': 0.2390201712324569, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 2.498356028795599, 'risk.fixed_stop_points': 23.108541493748092, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.3582692637990528, 'risk.atr_mult_target': 3.68391248486516, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.7068439540897927, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.4924064530740453}
[106/300] robustness_score=0.5223 trades=529 params={'entry.or_minutes': 20, 'entry.buffer_points': 1.8367346347984097, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.5612491532960346, 'risk.fixed_stop_points': 22.918214560103408, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.8636859933615924, 'risk.atr_mult_target': 1.9636342846437822, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.6935038864098717, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.112991712181505}
[107/300] robustness_score=1.2725 trades=728 params={'entry.or_minutes': 24, 'entry.buffer_points': 3.5883145565582835, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 0.6058879071253238, 'risk.fixed_stop_points': 36.101115251691766, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.0371287054969107, 'risk.atr_mult_target': 2.304821512279407, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.3900493979857911, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.2266222613019646}
[108/300] robustness_score=0.6063 trades=726 params={'entry.or_minutes': 30, 'entry.buffer_points': 3.749489921309449, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 2.195222179988622, 'risk.fixed_stop_points': 23.145184748202333, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 0.668083407655272, 'risk.atr_mult_target': 3.335546120520596, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.7345806990521049, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.710189657709571}
[109/300] robustness_score=0.3838 trades=532 params={'entry.or_minutes': 26, 'entry.buffer_points': 2.2496128435739697, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.934804445834739, 'risk.fixed_stop_points': 25.883796446088688, 'risk.target_mode': 'atr', 'risk.r_multiple': 1.285963603287204, 'risk.atr_mult_target': 1.836069298899434, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.33109600903697184, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.4980879205129336}
[110/300] robustness_score=0.0609 trades=729 params={'entry.or_minutes': 17, 'entry.buffer_points': 4.5677125290659335, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.6156827810140404, 'risk.fixed_stop_points': 39.890953364642826, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.2349516026019844, 'risk.atr_mult_target': 3.995886530530457, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.447164906284765, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.4040853704907947}
[111/300] robustness_score=0.3423 trades=726 params={'entry.or_minutes': 27, 'entry.buffer_points': 2.2255559637122753, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 0.6623476957901779, 'risk.fixed_stop_points': 26.265140836766868, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.628405126882815, 'risk.atr_mult_target': 3.135427312021638, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.2524356606140032, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 0.7427249101569138}
[112/300] robustness_score=2.7997 trades=729 params={'entry.or_minutes': 11, 'entry.buffer_points': 3.9603283680557038, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.8850535931489878, 'risk.fixed_stop_points': 21.067334965036622, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.0298709065513023, 'risk.atr_mult_target': 1.2586464449557981, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.7777919769250903, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.5513913096606002}
[113/300] robustness_score=0.3342 trades=486 params={'entry.or_minutes': 29, 'entry.buffer_points': 2.0471676373235654, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 2.105846473465953, 'risk.fixed_stop_points': 23.499234869889882, 'risk.target_mode': 'atr', 'risk.r_multiple': 0.8208365268625346, 'risk.atr_mult_target': 3.4871611844061965, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 1.221337964829188, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.3652365729639497}
[114/300] robustness_score=4.9293 trades=567 params={'entry.or_minutes': 6, 'entry.buffer_points': 4.1569540323377066, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 0.9049173988897492, 'risk.fixed_stop_points': 38.04213509917232, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.3650577058546827, 'risk.atr_mult_target': 3.8227121647946043, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.3151204473870388, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 0.8926038389661473}
[115/300] robustness_score=0.6637 trades=516 params={'entry.or_minutes': 22, 'entry.buffer_points': 1.3722551660675664, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 2.10246856824748, 'risk.fixed_stop_points': 27.754253359498154, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 0.9280015576394808, 'risk.atr_mult_target': 2.873437562300997, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.3110360049360668, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.150472534653264}
[116/300] robustness_score=2.1477 trades=622 params={'entry.or_minutes': 5, 'entry.buffer_points': 0.40611427446684945, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.5414669591581154, 'risk.fixed_stop_points': 29.169735766266115, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.722492203622386, 'risk.atr_mult_target': 2.636732450641803, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.8795337818105033, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 1.0948677428594846}
[117/300] robustness_score=1.2492 trades=729 params={'entry.or_minutes': 7, 'entry.buffer_points': 3.4430678583649184, 'entry.direction': 'both', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.6611053944383376, 'risk.fixed_stop_points': 20.205777050553323, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 1.2814562481173326, 'risk.atr_mult_target': 3.1550886553373125, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.4704489534978562, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.02132998959035}
[118/300] robustness_score=3.6479 trades=531 params={'entry.or_minutes': 21, 'entry.buffer_points': 2.808256078741846, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 1.168679186135456, 'risk.fixed_stop_points': 17.437566475766367, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 0.6265132295007256, 'risk.atr_mult_target': 3.836154678109657, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.5979243364574238, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 2.126955692878899}
[119/300] robustness_score=7.1596 trades=728 params={'entry.or_minutes': 23, 'entry.buffer_points': 3.6056421441106097, 'entry.direction': 'both', 'entry.ema_filter_enabled': True, 'entry.ema_filter_period': 200, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 1.6670377943433765, 'risk.fixed_stop_points': 36.372269908012555, 'risk.target_mode': 'atr', 'risk.r_multiple': 0.5579407455408776, 'risk.atr_mult_target': 3.835698412207712, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.4600239566629705, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.6666882239713532}
[120/300] robustness_score=0.8062 trades=624 params={'entry.or_minutes': 6, 'entry.buffer_points': 0.25270202313945944, 'entry.direction': 'long_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 100, 'risk.stop_mode': 'fixed', 'risk.atr_mult_stop': 0.5204435148681024, 'risk.fixed_stop_points': 13.224912531136223, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 2.706139327296482, 'risk.atr_mult_target': 3.1825241900781758, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 0.7391248230210756, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 0.6023153747660166}
[121/300] robustness_score=0.1973 trades=517 params={'entry.or_minutes': 22, 'entry.buffer_points': 0.9732765094385953, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 20, 'risk.stop_mode': 'atr', 'risk.atr_mult_stop': 1.7606388228080116, 'risk.fixed_stop_points': 32.932123441217186, 'risk.target_mode': 'atr', 'risk.r_multiple': 2.563278294896534, 'risk.atr_mult_target': 2.869724735924571, 'risk.breakeven_enabled': True, 'risk.breakeven_trigger_r': 0.4543960688270582, 'risk.trailing_enabled': True, 'risk.trailing_atr_mult': 1.2878074254572143}
[122/300] robustness_score=1.0266 trades=483 params={'entry.or_minutes': 30, 'entry.buffer_points': 4.933938322182197, 'entry.direction': 'short_only', 'entry.ema_filter_enabled': False, 'entry.ema_filter_period': 50, 'risk.stop_mode': 'or', 'risk.atr_mult_stop': 2.0061573779047004, 'risk.fixed_stop_points': 22.041612528281934, 'risk.target_mode': 'r_multiple', 'risk.r_multiple': 0.6132583811676868, 'risk.atr_mult_target': 1.4111091207025612, 'risk.breakeven_enabled': False, 'risk.breakeven_trigger_r': 1.2647590262330544, 'risk.trailing_enabled': False, 'risk.trailing_atr_mult': 0.7978813291528897}
